ID	Epoch Day	Weekday	Date	When	Event	Tag
id=illuminati-2749	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Alleged murders involving secret funds include Rep. William O. Mills (suicide) and his assistants Col. J. Webster and James Glover; a Mr. Taub, Kalmback employee; Dennis Cossini, alleged CIA contact with Bremer; Lou Russell, security cop employed by McCord Associates; and Mrs. Andrew Topping, wife of man alleged to be plotting assassination of Nixon during 1972 convention.	#illuminati
id=illuminati-2752	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Assassination of Abeid Karume of Zanzibar.	#illuminati
id=illuminati-2755	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Attempted assassination of George Wallace in Maryland by 'loner' Art Bremer who had more money than he should and had alleged connections with CIA-types.	#illuminati
id=illuminati-2758	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Bilderberger meeting in Knokke, Belgium.	#illuminati
id=illuminati-2761	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Black Abductor, anticipating the Hearst kidnapping, published by unknown California publisher.	#illuminati
id=illuminati-2764	26299	Sat 1 January 1972	01/01/1972	1972 AD.	CIA attempt to crack columnist Jack Anderson's information source fails.	#illuminati
id=illuminati-2767	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Death of E. Howard Hunt's wife Dorothy in plane crash while carrying large amount of cash - alleged murder described separately under Flight 553.	#illuminati
id=illuminati-2770	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Exposure and defeat of planned psychosurgery program at Vacaville; CARE behaviour mod program begins at Marion, Illinois; START program begins at Springfield, Missouri; Joliet unit closed.	#illuminati
id=illuminati-2773	26299	Sat 1 January 1972	01/01/1972	1972 AD.	ITT scandal forces Republicans to move to Miami.	#illuminati
id=illuminati-2776	26299	Sat 1 January 1972	01/01/1972	1972 AD.	J. Edgar Hoover dies.	#illuminati
id=illuminati-2779	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Tackwood alleges that plans are made to disrupt Republican convention in San Diego, declare martial law, assassinate Nixon (or make false attempt).	#illuminati
id=illuminati-2782	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Thero Wheeler, another alleged police agent, meets DeFreeze at Vacaville; DeFreeze moved to Soledad prison.	#illuminati
id=illuminati-2785	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Warren Commission dissident Hale Boggs disappears on flight to Alaska.	#illuminati
id=illuminati-2788	26299	Sat 1 January 1972	01/01/1972	1972 AD.	Watergate break-in; FBI official Charles Bates placed in charge of investigation.	#illuminati
id=illuminati-2791	26299	Sat 1 January 1972	01/01/1972	1972 AD.	West German authorities produce a skull they say was Martin Bormann's a few days after articles appear with evidence he is alive in Argentina.	#illuminati
id=illuminati-2794	26299	Sat 1 January 1972	01/01/1972	1972 AD.	William and Emily Harris, Angela and Gary Atwood and others move to Bay area, become involved in radical and prison reform activities.	#illuminati
id=illuminati-2797	26665	Mon 1 January 1973	01/01/1973	1973 AD.	'Race war' in Bay area culminates in the killing of Dr. Foster which the SLA claims credit for in its first communique.	#illuminati
id=illuminati-2800	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Agnew resigns.	#illuminati
id=illuminati-2803	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Assassinations of US diplomats Cleo A. Nobel, Jr., and George C. Moore and Belgian diplomat Guy Eid by Palestinian guerrillas in Khartoum; Richard Sharples of Bermuda, Mohammed Ali Osman of Yemen, Salvador Allende Gossens of Chile, Luis Carrero Blanco of Spain and Dr. Marcus Foster in Oakland, California; assassination of an American Army officer by insurgent group in Iran.	#illuminati
id=illuminati-2806	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Behaviour mod unit started at El Reno, Oklahoma, prison; START-type program introduced to Maryland public schools by Behaviour Research Institute.	#illuminati
id=illuminati-2809	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Bilderberger meeting in Saltsjobaden, Sweden.	#illuminati
id=illuminati-2812	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Blue Dove becomes an FBI agent.	#illuminati
id=illuminati-2815	26665	Mon 1 January 1973	01/01/1973	1973 AD.	DeFreeze escapes from Soledad; Wheeler escapes from Vacaville.	#illuminati
id=illuminati-2818	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Durham becomes FBI agent, infiltrates American Indian Movement (AIM), becomes chief of security.	#illuminati
id=illuminati-2821	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Experiments with implanting electrodes in the brain carried out at Vacaville and elsewhere.	#illuminati
id=illuminati-2824	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Hunt beaten in his cell before testifying about the Bremer connection.	#illuminati
id=illuminati-2827	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Kissinger and his deputy General Scowcroft order a series of CIA spying operations in Micronesia.	#illuminati
id=illuminati-2830	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Liberation of Wounded Knee, South Dakota, by AIM.	#illuminati
id=illuminati-2833	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Senator Stennis shot in Washington, D.C.	#illuminati
id=illuminati-2836	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Sidney Gottlieb, head of CIA's LSD and other drug programs, destroys records to hide details of program.	#illuminati
id=illuminati-2839	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Sixth UFO flap year.	#illuminati
id=illuminati-2842	26665	Mon 1 January 1973	01/01/1973	1973 AD.	Trilateral Commission founded under the direction of David Rockefeller, with Jimmy Carter and Walter Mondale among the founding members.	#illuminati
